id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1505322035060555776,1505322035060555776,2022-03-20 06:15:15 SE Asia Standard Time,2022-03-20,06:15:15,+0700,1472009762283802626,uzulviana,Ummi Zulviana,,"Wih mkin penasaran sama Bucket Listnya KA'I, hari ini lanjut lagi nonton episodex di YouTube Indihome tayang secara eksklusif 🥰  https://t.co/39gm2ozT1O",in,[],[],[],0,0,0,[],[],https://twitter.com/UZulviana/status/1505322035060555776,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505321992626774019/pu/img/9xY5qzOcRC8mLZX8.jpg,,,,,,,[],,,,
1505321652640706560,1505155301573488642,2022-03-20 06:13:44 SE Asia Standard Time,2022-03-20,06:13:44,+0700,765035200896118789,indihomecare,IndiHomeCare,,"@JojoAr08 Hai, Kak Jojo. Syavi  informasikan jatuh tempo pembayaran IndiHome adalah tanggal 20 setiap bulannya. Jangan sampai telat ya agar tidak dikenakan denda dan pastinya jaringan Kakak tidak akan...  https://t.co/cBEOOWL8Q0",in,[],['https://myih.ch/t/89KyPSvDnX73'],[],0,0,0,[],[],https://twitter.com/IndiHomeCare/status/1505321652640706560,False,,0,,,,,,,,"[{'screen_name': 'JojoAr08', 'name': 'Jojo_Ar', 'id': '1457702468553302016'}]",,,,
1505320985415028736,1505018860218454019,2022-03-20 06:11:05 SE Asia Standard Time,2022-03-20,06:11:05,+0700,102927552,iman_manul,iman nul islam,,"@TretanMuslim Hussh ninuninuninu, tar nda bole jadi bintang iklan @IndiHome lg baru tau rasa🤣🤣",in,"[{'screen_name': 'indihome', 'name': 'indihome', 'id': '1075673058931806208'}]",[],[],0,0,0,[],[],https://twitter.com/iman_manul/status/1505320985415028736,False,,0,,,,,,,,"[{'screen_name': 'TretanMuslim', 'name': 'Pro Gamers', 'id': '533359500'}]",,,,
1505320808566394883,1505320808566394883,2022-03-20 06:10:22 SE Asia Standard Time,2022-03-20,06:10:22,+0700,1505320484568956928,ilham14006728,ilham,,@IndiHome chat cs,en,[],[],[],0,0,0,[],[],https://twitter.com/ilham14006728/status/1505320808566394883,False,,0,,,,,,,,[],,,,
1505320803982000128,1505320803982000128,2022-03-20 06:10:21 SE Asia Standard Time,2022-03-20,06:10:21,+0700,1393245803502706689,mesyaadll,M,,indihome ngapa daj,tl,[],[],[],0,0,0,[],[],https://twitter.com/mesyaadll/status/1505320803982000128,False,,0,,,,,,,,[],,,,
1505320445784244226,1505320445784244226,2022-03-20 06:08:56 SE Asia Standard Time,2022-03-20,06:08:56,+0700,1453931207184453643,agusismayadi,Agus Ismayadi,,Paket spesial untuk para gamers nih! IndiHome Paket Gamer. Kira-kira kelebihan paket ini apa aja ya👌🏻👌🏻🤗  #InternetnyaIndonesia  #AktivitasTanpaBatas  #IndiHomeMbois  https://t.co/orGPl6sBmm,in,[],[],[],0,0,0,"['internetnyaindonesia', 'aktivitastanpabatas', 'indihomembois']",[],https://twitter.com/AgusIsmayadi/status/1505320445784244226,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1505320435105562626/pu/img/be8vNTjMxV06pzD_.jpg,,,,,,,[],,,,
1505320357296627716,1505238510621851649,2022-03-20 06:08:35 SE Asia Standard Time,2022-03-20,06:08:35,+0700,911968292163657728,vlasemirputih,iya,,"@sbyfess Di dunia ini semua mandang fisik, cuma dukun aja yang gak mandang fisik sama anak indihome",in,[],[],[],0,0,0,[],[],https://twitter.com/VlasemirPutih/status/1505320357296627716,False,,0,,,,,,,,"[{'screen_name': 'sbyfess', 'name': '🦈 SUROBOYOFESS 🐊', 'id': '1152437175587241985'}]",,,,
1505320266770964485,1505320266770964485,2022-03-20 06:08:13 SE Asia Standard Time,2022-03-20,06:08:13,+0700,367094628,agi_syhrn,Agi syahrain,,napaaaa sih indihome butut astaga kapan glory nya gue🤯🤯🤯🤯🤯,tl,[],[],[],0,0,0,[],[],https://twitter.com/Agi_syhrn/status/1505320266770964485,False,,0,,,,,,,,[],,,,
1505319722761736194,1505316678355533824,2022-03-20 06:06:04 SE Asia Standard Time,2022-03-20,06:06:04,+0700,2206276868,fadsifadhil,fadheel,,"@areyouokbae @NetflixID @IndiHome Iya emang, tp susah nyari vpn yg batasanny luas trus bisa streaming+trusted",in,[],[],[],0,0,0,[],[],https://twitter.com/fadsifadhil/status/1505319722761736194,False,,0,,,,,,,,"[{'screen_name': 'areyouokbae', 'name': 'rae.', 'id': '1246921287382925313'}, {'screen_name': 'NetflixID', 'name': 'Netflix Indonesia', 'id': '1033922521492381696'}, {'screen_name': 'IndiHome', 'name': 'IndiHome', 'id': '1075673058931806208'}]",,,,
1505319532394860549,1505319532394860549,2022-03-20 06:05:18 SE Asia Standard Time,2022-03-20,06:05:18,+0700,874243451465867264,marchmeiiow,Delima.,,gak usah cari gara-gara ya masih pagi gini. @ indihome,in,[],[],[],1,0,0,[],[],https://twitter.com/marchmeIIow/status/1505319532394860549,False,,0,,,,,,,,[],,,,
